searcher	dataset	create_inverse_triples	model	loss	regularizer	optimizer	training_loop	negative_sampler	model_bytes	replicate	training_time	evaluation_time	hits@10
random	kinships	True	transh	marginranking	transh	adam	owa	basic	104448	3	280.98951172828674	0.14517450332641602	0.47718808193668527
random	kinships	True	transh	nssa	transh	adam	owa	basic	52224	0	373.36335921287537	0.13446640968322754	0.3426443202979516
random	kinships	True	transh	nssa	transh	adam	owa	basic	52224	1	345.20211696624756	0.13480401039123535	0.30819366852886404
random	kinships	True	transh	nssa	transh	adam	owa	basic	52224	2	338.2016911506653	0.13118195533752441	0.3091247672253259
random	kinships	True	transh	nssa	transh	adam	owa	basic	52224	3	345.4403569698334	0.14542055130004883	0.3431098696461825
random	kinships	True	transh	softplus	transh	adam	lcwa		52224	0	292.96985387802124	0.11985588073730469	0.3570763500931099
random	kinships	True	transh	softplus	transh	adam	lcwa		52224	1	292.8020989894867	0.12175321578979492	0.35335195530726254
random	kinships	True	transh	softplus	transh	adam	lcwa		52224	2	287.05082273483276	0.12660455703735352	0.3542830540037244
random	kinships	True	transh	softplus	transh	adam	lcwa		52224	3	287.36578917503357	0.12224793434143066	0.35567970204841715
random	kinships	True	transh	softplus	transh	adam	owa	basic	52224	0	274.92418813705444	0.13172197341918945	0.31191806331471134
random	kinships	True	transh	softplus	transh	adam	owa	basic	52224	1	281.02927446365356	0.12491273880004883	0.3407821229050279
random	kinships	True	transh	softplus	transh	adam	owa	basic	52224	2	289.8611617088318	0.1318356990814209	0.308659217877095
random	kinships	True	transh	softplus	transh	adam	owa	basic	52224	3	279.00908875465393	0.13936996459960938	0.3398510242085661
random	kinships	True	transr	bceaftersigmoid	no	adadelta	lcwa		3396096	0	385.3690526485443	0.28003430366516113	0.5521415270018621
random	kinships	True	transr	bceaftersigmoid	no	adadelta	lcwa		3396096	1	382.69616627693176	0.2632260322570801	0.5581936685288641
random	kinships	True	transr	bceaftersigmoid	no	adadelta	lcwa		3396096	2	385.9920811653137	0.2946746349334717	0.5451582867783985
random	kinships	True	transr	bceaftersigmoid	no	adadelta	lcwa		3396096	3	385.80323576927185	0.26619625091552734	0.547951582867784
random	kinships	True	transr	bceaftersigmoid	no	adadelta	owa	basic	3355648	0	2412.915461063385	0.35994768142700195	0.5730912476722533
random	kinships	True	transr	bceaftersigmoid	no	adadelta	owa	basic	3355648	1	2417.8703424930573	0.2997145652770996	0.5819366852886406
random	kinships	True	transr	bceaftersigmoid	no	adadelta	owa	basic	3355648	2	2425.0026540756226	0.3083174228668213	0.5721601489757915
random	kinships	True	transr	bceaftersigmoid	no	adadelta	owa	basic	3355648	3	2389.8666734695435	0.2652299404144287	0.5777467411545624
random	kinships	True	transr	bceaftersigmoid	no	adam	lcwa		1690624	0	61.9666953086853	0.1555788516998291	0.6983240223463687
random	kinships	True	transr	bceaftersigmoid	no	adam	lcwa		1690624	1	63.211050510406494	0.15551424026489258	0.6904096834264432
random	kinships	True	transr	bceaftersigmoid	no	adam	lcwa		1690624	2	65.5616545677185	0.1521894931793213	0.6959962756052142
random	kinships	True	transr	bceaftersigmoid	no	adam	lcwa		1690624	3	62.31099843978882	0.16188454627990723	0.6936685288640596
random	kinships	True	transr	bceaftersigmoid	no	adam	owa	basic	3354624	0	98.51837825775146	0.17058110237121582	0.6885474860335196
random	kinships	True	transr	bceaftersigmoid	no	adam	owa	basic	3354624	1	98.80061268806458	0.16900181770324707	0.6797020484171322
random	kinships	True	transr	bceaftersigmoid	no	adam	owa	basic	3354624	2	98.91208362579346	0.18123841285705566	0.6913407821229051
random	kinships	True	transr	bceaftersigmoid	no	adam	owa	basic	3354624	3	98.77688956260681	0.17125749588012695	0.6927374301675978
random	kinships	True	transr	crossentropy	no	adadelta	lcwa		3396096	0	379.6573143005371	0.32700228691101074	0.6848230912476723
random	kinships	True	transr	crossentropy	no	adadelta	lcwa		3396096	1	377.4281177520752	0.3388540744781494	0.6880819366852886
random	kinships	True	transr	crossentropy	no	adadelta	lcwa		3396096	2	378.2668561935425	0.3312084674835205	0.686219739292365
random	kinships	True	transr	crossentropy	no	adadelta	lcwa		3396096	3	382.0216066837311	0.33031296730041504	0.6871508379888268
random	kinships	True	transr	crossentropy	no	adam	lcwa		3354624	0	65.12776517868042	0.22822880744934082	0.7132216014897579
random	kinships	True	transr	crossentropy	no	adam	lcwa		3354624	1	64.5395278930664	0.2111191749572754	0.7136871508379888
random	kinships	True	transr	crossentropy	no	adam	lcwa		3354624	2	64.27026414871216	0.2191324234008789	0.707635009310987
random	kinships	True	transr	crossentropy	no	adam	lcwa		3354624	3	66.63933277130127	0.27622246742248535	0.7136871508379888
random	kinships	True	transr	marginranking	no	adadelta	owa	basic	3396096	0	1596.6007742881775	0.29337286949157715	0.6871508379888268
random	kinships	True	transr	marginranking	no	adadelta	owa	basic	3396096	1	1602.1229119300842	0.2566699981689453	0.7043761638733705
random	kinships	True	transr	marginranking	no	adadelta	owa	basic	3396096	2	1599.7917017936707	0.2971837520599365	0.6918063314711359
random	kinships	True	transr	marginranking	no	adadelta	owa	basic	3396096	3	1602.6558821201324	0.2545628547668457	0.6913407821229051
random	kinships	True	transr	marginranking	no	adam	owa	basic	3354624	0	234.41057920455933	0.49641990661621094	0.7113594040968343
random	kinships	True	transr	marginranking	no	adam	owa	basic	3354624	1	234.65580439567566	0.3828396797180176	0.6945996275605214
random	kinships	True	transr	marginranking	no	adam	owa	basic	3354624	2	236.80187344551086	0.3677961826324463	0.6978584729981379
random	kinships	True	transr	marginranking	no	adam	owa	basic	3354624	3	234.60888934135437	0.43434715270996094	0.696927374301676
random	kinships	True	transr	nssa	no	adadelta	owa	basic	3396096	0	2189.5853197574615	0.33319854736328125	0.6685288640595903
random	kinships	True	transr	nssa	no	adadelta	owa	basic	3396096	1	2184.9903206825256	0.2602698802947998	0.6745810055865922
random	kinships	True	transr	nssa	no	adadelta	owa	basic	3396096	2	2155.8223333358765	0.2798788547515869	0.6685288640595903
random	kinships	True	transr	nssa	no	adadelta	owa	basic	3396096	3	2143.7578275203705	0.27098870277404785	0.6750465549348231
random	kinships	True	transr	nssa	no	adam	owa	basic	6685696	0	754.5925500392914	0.3908421993255615	0.6773743016759777
random	kinships	True	transr	nssa	no	adam	owa	basic	6685696	1	754.6443114280701	0.4344215393066406	0.6848230912476723
random	kinships	True	transr	nssa	no	adam	owa	basic	6685696	2	754.8844497203827	0.41044139862060547	0.6843575418994413
random	kinships	True	transr	nssa	no	adam	owa	basic	6685696	3	755.1850116252899	0.4330172538757324	0.6815642458100558
random	kinships	True	transr	softplus	no	adadelta	lcwa		3396096	0	421.50435519218445	0.27527523040771484	0.5661080074487895
random	kinships	True	transr	softplus	no	adadelta	lcwa		3396096	1	429.7874300479889	0.2897210121154785	0.5395716945996276
random	kinships	True	transr	softplus	no	adadelta	lcwa		3396096	2	431.92896914482117	0.29660677909851074	0.5581936685288641
random	kinships	True	transr	softplus	no	adadelta	lcwa		3396096	3	430.43641352653503	0.2678346633911133	0.542830540037244
random	kinships	True	transr	softplus	no	adadelta	owa	basic	3396096	0	2489.547212123871	0.25930094718933105	0.6499068901303539
random	kinships	True	transr	softplus	no	adadelta	owa	basic	3396096	1	2483.8783016204834	0.2671833038330078	0.6587523277467412
random	kinships	True	transr	softplus	no	adadelta	owa	basic	3396096	2	2488.0390446186066	0.26410841941833496	0.6480446927374302
random	kinships	True	transr	softplus	no	adadelta	owa	basic	3396096	3	2484.294394016266	0.252871036529541	0.648975791433892
random	kinships	True	transr	softplus	no	adam	lcwa		3354624	0	99.4145839214325	0.18600058555603027	0.6941340782122905
random	kinships	True	transr	softplus	no	adam	lcwa		3354624	1	100.08316206932068	0.18723821640014648	0.7034450651769087
random	kinships	True	transr	softplus	no	adam	lcwa		3354624	2	97.80593228340149	0.18376636505126953	0.6978584729981379
random	kinships	True	transr	softplus	no	adam	lcwa		3354624	3	99.53218936920166	0.1872856616973877	0.6987895716945997
random	kinships	True	transr	softplus	no	adam	owa	basic	858624	0	323.75079798698425	0.13922858238220215	0.6885474860335196
random	kinships	True	transr	softplus	no	adam	owa	basic	858624	1	324.04075264930725	0.13880324363708496	0.702513966480447
random	kinships	True	transr	softplus	no	adam	owa	basic	858624	2	323.6387355327606	0.13833999633789062	0.7011173184357542
random	kinships	True	transr	softplus	no	adam	owa	basic	858624	3	323.17955446243286	0.13618230819702148	0.6866852886405959
random	kinships	True	tucker	bceaftersigmoid	no	adadelta	lcwa		16896512	0	520.1393599510193	1.4893856048583984	0.9725325884543762
random	kinships	True	tucker	bceaftersigmoid	no	adadelta	lcwa		16896512	1	524.3532402515411	1.4941928386688232	0.9757914338919925
random	kinships	True	tucker	bceaftersigmoid	no	adadelta	lcwa		16896512	2	525.0094926357269	1.5004932880401611	0.9753258845437617
random	kinships	True	tucker	bceaftersigmoid	no	adadelta	lcwa		16896512	3	520.2430691719055	1.5127522945404053	0.9748603351955307
random	kinships	True	tucker	bceaftersigmoid	no	adadelta	owa	basic	67266560	0	82244.88918924332	2.724191427230835	0.9827746741154563
random	kinships	True	tucker	bceaftersigmoid	no	adadelta	owa	basic	67266560	1	82236.74083685875	2.6581132411956787	0.9813780260707635
random	kinships	True	tucker	bceaftersigmoid	no	adadelta	owa	basic	67266560	2	82307.93476939201	2.004002571105957	0.9781191806331471
random	kinships	True	tucker	bceaftersigmoid	no	adadelta	owa	basic	67266560	3	82301.25910544395	2.2401459217071533	0.9767225325884544
random	kinships	True	tucker	bceaftersigmoid	no	adam	lcwa		8467456	0	249.95290350914001	0.9139595031738281	0.9851024208566108
random	kinships	True	tucker	bceaftersigmoid	no	adam	owa	basic	16881664	0	41906.53563642502	2.9686975479125977	0.9818435754189944
random	kinships	True	tucker	crossentropy	no	adadelta	lcwa		67266560	0	1743.549506187439	4.584519624710083	0.9706703910614525
random	kinships	True	tucker	crossentropy	no	adadelta	lcwa		67266560	0	1924.5701656341553	1.8175246715545654	0.9795158286778398
random	kinships	True	tucker	crossentropy	no	adadelta	lcwa		67266560	1	1914.113923072815	1.8038654327392578	0.9809124767225326
random	kinships	True	tucker	crossentropy	no	adadelta	lcwa		67266560	2	1905.161193370819	1.8044490814208984	0.9804469273743017
random	kinships	True	tucker	crossentropy	no	adadelta	lcwa		67266560	3	1893.1851089000702	1.8130240440368652	0.9804469273743017
random	kinships	True	tucker	crossentropy	no	adam	lcwa		16896512	0	167.72738885879517	4.997156381607056	0.9855679702048417
random	kinships	True	tucker	marginranking	no	adadelta	owa	basic	67266560	0	120689.03954553604	2.4434828758239746	0.9855679702048417
random	kinships	True	tucker	marginranking	no	adadelta	owa	basic	67266560	1	120578.27754426003	2.421043634414673	0.9827746741154563
random	kinships	True	tucker	marginranking	no	adadelta	owa	basic	67266560	2	120698.36532258987	2.4192423820495605	0.9846368715083799
random	kinships	True	tucker	marginranking	no	adadelta	owa	basic	67266560	3	120719.46445035934	2.426727056503296	0.9804469273743017
random	kinships	True	tucker	marginranking	no	adam	owa	basic	16896512	0	13263.633121967316	1.5670278072357178	0.936219739292365
random	kinships	True	tucker	marginranking	no	adam	owa	basic	16896512	1	13146.361233711243	1.483100175857544	0.9390130353817505
random	kinships	True	tucker	marginranking	no	adam	owa	basic	16896512	2	13128.13052225113	1.4799635410308838	0.946927374301676
random	kinships	True	tucker	marginranking	no	adam	owa	basic	16896512	3	13094.841504096985	1.5138661861419678	0.9539106145251397
random	kinships	True	tucker	nssa	no	adadelta	owa	basic	67266560	0	100595.94997167587	1.9665136337280273	0.9222532588454376
random	kinships	True	tucker	nssa	no	adadelta	owa	basic	67266560	1	85025.21640753746	1.8628952503204346	0.9185288640595903
random	kinships	True	tucker	nssa	no	adadelta	owa	basic	67266560	2	85011.7670557499	3.209195852279663	0.9264432029795159
random	kinships	True	tucker	nssa	no	adadelta	owa	basic	67266560	3	85020.45105719566	2.055337905883789	0.9301675977653632
random	kinships	True	tucker	nssa	no	adam	owa	basic	2149376	0	7207.696327447891	0.4680807590484619	0.9799813780260708
random	kinships	True	tucker	nssa	no	adam	owa	basic	2149376	1	7183.615921974182	0.46744751930236816	0.9725325884543762
random	kinships	True	tucker	nssa	no	adam	owa	basic	2149376	2	7193.858331441879	0.48259949684143066	0.9757914338919925
random	kinships	True	tucker	nssa	no	adam	owa	basic	2149376	3	7064.381526470184	0.41265106201171875	0.9823091247672253
random	kinships	True	tucker	softplus	no	adadelta	lcwa		16881664	0	545.5984652042389	1.585068702697754	0.9739292364990689
random	kinships	True	tucker	softplus	no	adadelta	lcwa		16881664	1	545.4071989059448	1.581402063369751	0.972998137802607
random	kinships	True	tucker	softplus	no	adadelta	lcwa		16881664	2	546.7501101493835	1.5771396160125732	0.9743947858472998
random	kinships	True	tucker	softplus	no	adadelta	lcwa		16881664	3	541.0704507827759	1.5908045768737793	0.9720670391061452
random	kinships	True	tucker	softplus	no	adadelta	owa	basic	33686528	0	40915.31481170654	1.3479363918304443	0.9748603351955307
random	kinships	True	tucker	softplus	no	adadelta	owa	basic	33686528	1	41273.05042266846	1.4076893329620361	0.9781191806331471
random	kinships	True	tucker	softplus	no	adadelta	owa	basic	33686528	2	41288.615443468094	1.42781662940979	0.9776536312849162
random	kinships	True	tucker	softplus	no	adadelta	owa	basic	33686528	3	40836.04463624954	1.428471326828003	0.9776536312849162
random	kinships	True	tucker	softplus	no	adam	lcwa		33686528	0	453.2409505844116	4.790182113647461	0.9869646182495344
random	kinships	True	tucker	softplus	no	adam	owa	basic	4260352	0	15348.260715007782	0.7733192443847656	0.9832402234636871
random	kinships	True	unstructuredmodel	bceaftersigmoid	no	adadelta	lcwa		53248	0	32.44377422332764	0.266021728515625	0.09497206703910614
random	kinships	True	unstructuredmodel	bceaftersigmoid	no	adadelta	lcwa		53248	1	32.67536807060242	0.25255513191223145	0.10148975791433892
random	kinships	True	unstructuredmodel	bceaftersigmoid	no	adadelta	lcwa		53248	2	32.67179226875305	0.25139832496643066	0.09543761638733705
random	kinships	True	unstructuredmodel	bceaftersigmoid	no	adadelta	lcwa		53248	3	33.43335032463074	0.24146342277526855	0.09264432029795158
random	kinships	True	unstructuredmodel	bceaftersigmoid	no	adadelta	owa	basic	106496	0	67.2313437461853	0.25164127349853516	0.10288640595903166
random	kinships	True	unstructuredmodel	bceaftersigmoid	no	adadelta	owa	basic	106496	1	66.3325502872467	0.39868950843811035	0.09217877094972067
random	kinships	True	unstructuredmodel	bceaftersigmoid	no	adadelta	owa	basic	106496	2	65.37687492370605	0.2552914619445801	0.0856610800744879
random	kinships	True	unstructuredmodel	bceaftersigmoid	no	adadelta	owa	basic	106496	3	65.36769223213196	0.25708556175231934	0.09497206703910614
random	kinships	True	unstructuredmodel	bceaftersigmoid	no	adam	lcwa		106496	0	21.692161321640015	0.119110107421875	0.0931098696461825
random	kinships	True	unstructuredmodel	bceaftersigmoid	no	adam	lcwa		106496	1	21.670933485031128	0.11934542655944824	0.08752327746741155
random	kinships	True	unstructuredmodel	bceaftersigmoid	no	adam	lcwa		106496	2	22.070377349853516	0.1314864158630371	0.1042830540037244
random	kinships	True	unstructuredmodel	bceaftersigmoid	no	adam	lcwa		106496	3	21.407660484313965	0.11212301254272461	0.08891992551210429
random	kinships	True	unstructuredmodel	bceaftersigmoid	no	adam	owa	basic	26624	0	39.172890186309814	0.11446309089660645	0.10940409683426443
random	kinships	True	unstructuredmodel	bceaftersigmoid	no	adam	owa	basic	26624	1	39.34877872467041	0.12375664710998535	0.09124767225325885
random	kinships	True	unstructuredmodel	bceaftersigmoid	no	adam	owa	basic	26624	2	39.406662702560425	0.11910557746887207	0.10242085661080075
random	kinships	True	unstructuredmodel	bceaftersigmoid	no	adam	owa	basic	26624	3	38.986077308654785	0.11675143241882324	0.08472998137802606
random	kinships	True	unstructuredmodel	crossentropy	no	adadelta	lcwa		106496	0	26.087804079055786	0.23801946640014648	0.07541899441340782
random	kinships	True	unstructuredmodel	crossentropy	no	adadelta	lcwa		106496	1	25.757789134979248	0.27062344551086426	0.07216014897579143
random	kinships	True	unstructuredmodel	crossentropy	no	adadelta	lcwa		106496	2	25.61388635635376	0.32961106300354004	0.06517690875232775
random	kinships	True	unstructuredmodel	crossentropy	no	adadelta	lcwa		106496	3	25.79841899871826	0.2596244812011719	0.06797020484171322
random	kinships	True	unstructuredmodel	crossentropy	no	adam	lcwa		106496	0	32.024216651916504	0.13897252082824707	0.10474860335195531
random	kinships	True	unstructuredmodel	crossentropy	no	adam	lcwa		106496	1	32.12507152557373	0.12374091148376465	0.09590316573556797
random	kinships	True	unstructuredmodel	crossentropy	no	adam	lcwa		106496	2	31.527002334594727	0.12043142318725586	0.10893854748603352
random	kinships	True	unstructuredmodel	crossentropy	no	adam	lcwa		106496	3	31.974284648895264	0.16225051879882812	0.10754189944134078
random	kinships	True	unstructuredmodel	marginranking	no	adadelta	owa	basic	106496	0	526.2306041717529	1.3087022304534912	0.04981378026070764
random	kinships	True	unstructuredmodel	marginranking	no	adadelta	owa	basic	106496	1	522.6719694137573	0.25636792182922363	0.061452513966480445
random	kinships	True	unstructuredmodel	marginranking	no	adadelta	owa	basic	106496	2	530.3612735271454	0.24483633041381836	0.05772811918063315
random	kinships	True	unstructuredmodel	marginranking	no	adadelta	owa	basic	106496	3	519.3524076938629	0.2589147090911865	0.0633147113594041
random	kinships	True	unstructuredmodel	marginranking	no	adam	owa	basic	53248	0	123.37309193611145	0.11144042015075684	0.06284916201117319
random	kinships	True	unstructuredmodel	marginranking	no	adam	owa	basic	53248	1	123.20561146736145	0.11314010620117188	0.06564245810055866
random	kinships	True	unstructuredmodel	marginranking	no	adam	owa	basic	53248	2	123.32110238075256	0.11337971687316895	0.06517690875232775
random	kinships	True	unstructuredmodel	marginranking	no	adam	owa	basic	53248	3	123.78988814353943	0.11348104476928711	0.07495344506517691
random	kinships	True	unstructuredmodel	nssa	no	adadelta	owa	basic	106496	0	309.38998579978943	0.2500174045562744	0.04562383612662942
random	kinships	True	unstructuredmodel	nssa	no	adadelta	owa	basic	106496	1	313.2305598258972	0.29901933670043945	0.04981378026070764
random	kinships	True	unstructuredmodel	nssa	no	adadelta	owa	basic	106496	2	323.3592562675476	0.3965115547180176	0.05633147113594041
random	kinships	True	unstructuredmodel	nssa	no	adadelta	owa	basic	106496	3	309.70967173576355	0.2392566204071045	0.04515828677839851
random	kinships	True	unstructuredmodel	nssa	no	adam	owa	basic	106496	0	173.18638515472412	0.12509441375732422	0.08612662942271881
random	kinships	True	unstructuredmodel	nssa	no	adam	owa	basic	106496	1	174.47980070114136	0.1266322135925293	0.09078212290502793
random	kinships	True	unstructuredmodel	nssa	no	adam	owa	basic	106496	2	174.8791012763977	0.1251850128173828	0.09450651769087523
random	kinships	True	unstructuredmodel	nssa	no	adam	owa	basic	106496	3	172.68847489356995	0.12819314002990723	0.09404096834264432
random	kinships	True	unstructuredmodel	softplus	no	adadelta	lcwa		26624	0	26.4309344291687	0.264087438583374	0.1005586592178771
random	kinships	True	unstructuredmodel	softplus	no	adadelta	lcwa		26624	1	24.450884580612183	0.25928401947021484	0.09217877094972067
random	kinships	True	unstructuredmodel	softplus	no	adadelta	lcwa		26624	2	24.505078315734863	0.2653799057006836	0.09497206703910614
random	kinships	True	unstructuredmodel	softplus	no	adadelta	lcwa		26624	3	24.5782470703125	0.26193737983703613	0.10102420856610801
random	kinships	True	unstructuredmodel	softplus	no	adadelta	owa	basic	26624	0	69.21001124382019	0.43645572662353516	0.07774674115456238
random	kinships	True	unstructuredmodel	softplus	no	adadelta	owa	basic	26624	1	66.90777826309204	0.2525498867034912	0.056797020484171325
random	kinships	True	unstructuredmodel	softplus	no	adadelta	owa	basic	26624	2	69.33341574668884	0.44005370140075684	0.05446927374301676
random	kinships	True	unstructuredmodel	softplus	no	adadelta	owa	basic	26624	3	70.84006834030151	0.2588479518890381	0.06471135940409684
random	kinships	True	unstructuredmodel	softplus	no	adam	lcwa		53248	0	34.47529864311218	0.1424109935760498	0.11731843575418995
random	kinships	True	unstructuredmodel	softplus	no	adam	lcwa		53248	1	33.23971176147461	0.13171148300170898	0.11219739292364991
random	kinships	True	unstructuredmodel	softplus	no	adam	lcwa		53248	2	33.234179973602295	0.11977148056030273	0.10567970204841713
random	kinships	True	unstructuredmodel	softplus	no	adam	lcwa		53248	3	33.61100888252258	0.13834905624389648	0.10940409683426443
random	kinships	True	unstructuredmodel	softplus	no	adam	owa	basic	106496	0	266.3532807826996	0.12363743782043457	0.09683426443202979
random	kinships	True	unstructuredmodel	softplus	no	adam	owa	basic	106496	1	269.82243371009827	0.12478899955749512	0.08612662942271881
random	kinships	True	unstructuredmodel	softplus	no	adam	owa	basic	106496	2	272.5281295776367	0.12820744514465332	0.07541899441340782
random	kinships	True	unstructuredmodel	softplus	no	adam	owa	basic	106496	3	269.0607874393463	0.126237154006958	0.08798882681564246
random	wn18RR	False	conve	bceaftersigmoid	no	adam	lcwa		22542020	0	5033.718403577805	51.74745750427246	0.515218878248974
random	wn18RR	False	conve	crossentropy	no	adam	lcwa		23445620	0	6511.889441013336	65.14470934867859	0.48717510259917923
random	wn18RR	False	conve	softplus	no	adam	lcwa		24750820	0	5269.401932477951	96.88603854179382	0.4899110807113543
random	wn18RR	True	conve	bceaftersigmoid	no	adam	lcwa		25057652	0	9077.939789295197	1.6460282802581787	0.533515731874145
random	wn18RR	True	conve	crossentropy	no	adam	lcwa		23652052	0	8957.709456682205	1.6449830532073975	0.5634404924760602
random	wn18RR	True	conve	softplus	no	adam	lcwa		11112100	0	6457.913409471512	1.6227796077728271	0.530608755129959
random	wn18rr	False	complex	bceaftersigmoid	no	adam	lcwa		20771840	0	47469.02470779419	5.057857275009155	0.4563953488372093
random	wn18rr	False	complex	bceaftersigmoid	no	adam	owa	basic	83087360	0	847.3176572322845	10.744051694869995	0.43365253077975374
random	wn18rr	False	complex	crossentropy	no	adam	lcwa		41543680	0	23138.364780426025	4.329439878463745	0.5314637482900136
random	wn18rr	False	complex	marginranking	no	adam	owa	basic	83087360	0	627.5141160488129	10.708057641983032	0.42356361149110805
random	wn18rr	False	complex	nssa	no	adam	owa	basic	20771840	0	875.7771141529083	4.742451190948486	0.417578659370725
random	wn18rr	False	complex	softplus	no	adam	lcwa		83087360	0	35481.96624445915	14.983473062515259	0.4103967168262654
random	wn18rr	False	complex	softplus	no	adam	owa	basic	83087360	0	1134.7794106006622	10.712150812149048	0.43023255813953487
random	wn18rr	False	conve	bceaftersigmoid	no	adam	owa	basic	53752580	0	5816.088798046112	141.7471218109131	0.012995896032831737
random	wn18rr	False	conve	marginranking	no	adam	owa	basic	11217044	0	1319.9819746017456	35.67093539237976	0.014363885088919288
random	wn18rr	False	conve	nssa	no	adam	owa	basic	11777396	0	2175.3513503074646	61.813920736312866	0.03060875512995896
random	wn18rr	False	conve	softplus	no	adam	owa	basic	67516676	0	13166.309237241745	272.6132037639618	0.09404924760601915
random	wn18rr	False	convkb	bceaftersigmoid	no	adam	owa	basic	5211396	0	3224.463805913925	54.57929706573486	0.4186046511627907
random	wn18rr	False	convkb	marginranking	no	adam	owa	basic	10394628	0	6431.527632951736	31.98240327835083	0.3991108071135431
random	wn18rr	False	convkb	nssa	no	adam	owa	basic	2599044	0	6783.040169239044	11.857988119125366	0.2009233926128591
random	wn18rr	False	convkb	softplus	no	adam	owa	basic	10390276	0	3350.037750005722	20.32538676261902	0.1927154582763338
random	wn18rr	False	distmult	bceaftersigmoid	no	adam	lcwa		20771840	0	8997.54404258728	6.784041881561279	0.43040355677154585
random	wn18rr	False	distmult	bceaftersigmoid	no	adam	owa	basic	20771840	0	562.029235124588	5.211246728897095	0.48768809849521205
random	wn18rr	False	distmult	crossentropy	no	adam	lcwa		20771840	0	4064.250058889389	5.2371368408203125	0.48614911080711354
random	wn18rr	False	distmult	marginranking	no	adam	owa	basic	41543680	0	554.3849363327026	7.861329555511475	0.47486320109439123
random	wn18rr	False	distmult	nssa	no	adam	owa	basic	20771840	0	481.7279381752014	5.210694313049316	0.4933310533515732
random	wn18rr	False	distmult	softplus	no	adam	lcwa		41543680	0	20395.25550699234	9.14879035949707	0.4551983584131327
random	wn18rr	False	distmult	softplus	no	adam	owa	basic	20771840	0	972.4327526092529	5.23420786857605	0.44066347469220246
random	wn18rr	False	ermlp	bceaftersigmoid	no	adam	lcwa		10435588	0	4814.463238954544	1.7164185047149658	0.11234610123119015
random	wn18rr	False	ermlp	bceaftersigmoid	no	adam	lcwa		20969476	0	9035.440114736557	3.840808391571045	0.3544801641586867
random	wn18rr	False	ermlp	bceaftersigmoid	no	adam	owa	basic	20969476	0	882.166422367096	4.852327346801758	0.27325581395348836
random	wn18rr	False	ermlp	crossentropy	no	adam	lcwa		42332164	0	56499.16517710686	11.222559213638306	0.32045143638850887
random	wn18rr	False	ermlp	marginranking	no	adam	owa	basic	42332164	0	1876.8525385856628	6.208557844161987	0.2542749658002736
random	wn18rr	False	ermlp	nssa	no	adam	owa	basic	42332164	0	1596.5980739593506	6.205822229385376	0.16603967168262654
random	wn18rr	False	ermlp	softplus	no	adam	lcwa		10435588	0	6837.315351724625	1.720273733139038	0.2982216142270862
random	wn18rr	False	ermlp	softplus	no	adam	lcwa		20969476	0	15329.162300109863	3.843878746032715	0.1265389876880985
random	wn18rr	False	ermlp	softplus	no	adam	owa	basic	42332164	0	893.6838624477386	6.170542478561401	0.2725718194254446
random	wn18rr	False	hole	bceaftersigmoid	no	adam	lcwa		20771840	0	34039.364006996155	6.0883142948150635	0.46990424076607384
random	wn18rr	False	hole	bceaftersigmoid	no	adam	owa	basic	41543680	0	3326.853045940399	9.792638301849365	0.4575923392612859
random	wn18rr	False	hole	crossentropy	no	adam	lcwa		41543680	0	41041.72957634926	9.56713080406189	0.5010259917920656
random	wn18rr	False	hole	marginranking	no	adam	owa	basic	20771840	0	1086.5187726020813	6.146395206451416	0.4122777017783858
random	wn18rr	False	hole	nssa	no	adam	owa	basic	10385920	0	2095.9013550281525	3.3985652923583984	0.4384404924760602
random	wn18rr	False	hole	softplus	no	adam	lcwa		10385920	0	10558.738984823227	3.2759671211242676	0.3897058823529412
random	wn18rr	False	hole	softplus	no	adam	owa	basic	20771840	0	3313.352046728134	6.252950429916382	0.45998632010943913
random	wn18rr	False	kg2e	bceaftersigmoid	no	adam	lcwa		20771840	0	8516.690957784653	2.273219108581543	0.0001709986320109439
random	wn18rr	False	kg2e	bceaftersigmoid	no	adam	owa	basic	20771840	0	2806.1586289405823	2.2614433765411377	0.34182626538987687
random	wn18rr	False	kg2e	crossentropy	no	adam	lcwa		41543680	0	77819.51236510277	3.640316963195801	0.4280095759233926
random	wn18rr	False	kg2e	marginranking	no	adam	owa	basic	20771840	0	1851.6343500614166	2.25307035446167	0.44989740082079344
random	wn18rr	False	kg2e	nssa	no	adam	owa	basic	41543680	0	1770.4139075279236	3.6935999393463135	0.463406292749658
random	wn18rr	False	kg2e	softplus	no	adam	lcwa		41543680	0	77422.90386509895	3.6150434017181396	0.5135088919288646
random	wn18rr	False	kg2e	softplus	no	adam	owa	basic	41543680	0	1641.7656264305115	3.6574695110321045	0.4646032831737346
random	wn18rr	False	ntn	bceaftersigmoid	no	adam	owa	basic	11126880	0	662.0862476825714	38.31533169746399	0.008207934336525308
random	wn18rr	False	ntn	crossentropy	no	adam	lcwa		23695200	0	114597.78731179237	102.54378604888916	0.012482900136798905
random	wn18rr	False	ntn	marginranking	no	adam	owa	basic	11126880	0	11577.452825546265	39.65648555755615	0.31002051983584133
random	wn18rr	False	ntn	softplus	no	adam	owa	basic	11126880	0	1543.1229846477509	37.348018646240234	0.007352941176470588
random	wn18rr	False	proje	bceaftersigmoid	no	adam	lcwa		41546756	0	15333.638803720474	4.973404169082642	0.4524623803009576
