number	value	datetime_start	datetime_complete	params_model.embedding_dim	params_model.hidden_dropout_rate	params_model.num_filters	params_negative_sampler.num_negs_per_pos	params_optimizer.lr	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
52	0.09691011235955056	2020-04-06 10:14:35.818810	2020-04-06 10:23:48.457235	256	0.2692647139397796	250	28	0.05713781701103257	128	1.0223226610253728	0.0	0.09691011235955056	0.02294007490636704	0.047752808988764044	49.35674157303371	0.0447328504663814	0.0	0.09691011235955056	0.02294007490636704	0.047752808988764044	49.35674157303371	0.0447328504663814	2505737475	150	0.0	0.09691011235955056	0.02294007490636704	0.047752808988764044	49.35674157303371	0.0447328504663814	52	COMPLETE
53	0.920880149812734	2020-04-06 10:23:48.498579	2020-04-06 10:27:03.406457	128	0.46626856829177205	200	4	0.005856059815193769	128	0.09390093808320495	0.3487827715355805	0.920880149812734	0.6596441947565543	0.7949438202247191	4.522940074906367	0.5404830868258662	0.3487827715355805	0.920880149812734	0.6596441947565543	0.7949438202247191	4.522940074906367	0.5404830868258662	2792873520	250	0.3487827715355805	0.920880149812734	0.6596441947565543	0.7949438202247191	4.522940074906367	0.5404830868258662	53	COMPLETE
54	0.898876404494382	2020-04-06 10:27:03.449603	2020-04-06 10:30:15.294737	128	0.2589082676547965	300	4	0.003618082858731261	128	0.10201760165634031	0.29447565543071164	0.898876404494382	0.601123595505618	0.7532771535580525	4.901685393258427	0.4872251441889475	0.29447565543071164	0.898876404494382	0.601123595505618	0.7532771535580525	4.901685393258427	0.4872251441889475	919348522	200	0.29447565543071164	0.898876404494382	0.601123595505618	0.7532771535580525	4.901685393258427	0.4872251441889475	54	COMPLETE
55	0.9068352059925093	2020-04-06 10:30:15.335532	2020-04-06 11:10:40.771781	128	0.2681314784305573	250	56	0.0017175868742384727	256	0.09476637706851189	0.3291198501872659	0.9068352059925093	0.6324906367041199	0.773876404494382	4.561329588014981	0.5186369922042163	0.3291198501872659	0.9068352059925093	0.6324906367041199	0.773876404494382	4.561329588014981	0.5186369922042163	3674084231	600	0.3291198501872659	0.9068352059925093	0.6324906367041199	0.773876404494382	4.561329588014981	0.5186369922042163	55	COMPLETE
56	0.899812734082397	2020-04-06 11:10:40.812722	2020-04-06 11:51:30.727256	128	0.28759755934022785	350	44	0.0029048113526084665	512	0.10199909654798245	0.325374531835206	0.899812734082397	0.6165730337078652	0.7607677902621723	4.895131086142322	0.5108768294354342	0.325374531835206	0.899812734082397	0.6165730337078652	0.7607677902621723	4.895131086142322	0.5108768294354342	1856048980	550	0.325374531835206	0.899812734082397	0.6165730337078652	0.7607677902621723	4.895131086142322	0.5108768294354342	56	COMPLETE
57	0.7799625468164794	2020-04-06 11:51:30.768514	2020-04-06 12:09:46.373020	256	0.20144726841976812	200	22	0.0015595971135242237	512	0.1730370490143794	0.18071161048689138	0.7799625468164794	0.41619850187265917	0.5716292134831461	8.323501872659175	0.3569381497119659	0.18071161048689138	0.7799625468164794	0.41619850187265917	0.5716292134831461	8.323501872659175	0.3569381497119659	1163651532	350	0.18071161048689138	0.7799625468164794	0.41619850187265917	0.5716292134831461	8.323501872659175	0.3569381497119659	57	COMPLETE
58	0.9040262172284644	2020-04-06 12:09:46.415352	2020-04-06 12:23:22.038962	64	0.2038659139643676	350	71	0.006588241914791131	256	0.10353819077419403	0.30711610486891383	0.9040262172284644	0.6296816479400749	0.7668539325842697	4.99438202247191	0.5033072793592694	0.30711610486891383	0.9040262172284644	0.6296816479400749	0.7668539325842697	4.99438202247191	0.5033072793592694	2869585332	250	0.30711610486891383	0.9040262172284644	0.6296816479400749	0.7668539325842697	4.99438202247191	0.5033072793592694	58	COMPLETE
59	0.10065543071161048	2020-04-06 12:23:22.081914	2020-04-06 12:46:11.593925	256	0.31348551869432223	300	58	0.005866449847010728	256	1.0040257500470633	0.0	0.10065543071161048	0.020599250936329586	0.04400749063670412	48.47659176029963	0.04473377323395504	0.0	0.10065543071161048	0.020599250936329586	0.04400749063670412	48.47659176029963	0.04473377323395504	3594719960	150	0.0	0.10065543071161048	0.020599250936329586	0.04400749063670412	48.47659176029963	0.04473377323395504	59	COMPLETE
60	0.09316479400749064	2020-04-06 12:46:11.636633	2020-04-06 12:49:03.702011	64	0.4335125275456288	100	90	0.0655003603498244	512	1.0123604761614475	0.0009363295880149813	0.09316479400749064	0.018726591760299626	0.03885767790262172	48.86704119850187	0.04326958378849497	0.0009363295880149813	0.09316479400749064	0.018726591760299626	0.03885767790262172	48.86704119850187	0.04326958378849497	1422359749	150	0.0009363295880149813	0.09316479400749064	0.018726591760299626	0.03885767790262172	48.86704119850187	0.04326958378849497	60	COMPLETE
61	0.875	2020-04-06 12:49:03.743186	2020-04-06 13:59:40.325252	256	0.23437323565884616	300	61	0.0017640026517218306	256	0.11931174086434732	0.2654494382022472	0.875	0.5735018726591761	0.7139513108614233	5.7200374531835205	0.4586877812686055	0.2654494382022472	0.875	0.5735018726591761	0.7139513108614233	5.7200374531835205	0.4586877812686055	3706076799	350	0.2654494382022472	0.875	0.5735018726591761	0.7139513108614233	5.7200374531835205	0.4586877812686055	61	COMPLETE
62	0.10065543071161048	2020-04-06 13:59:40.366719	2020-04-06 14:02:02.014073	64	0.32942590495390023	300	11	0.08715684601204172	256	1.0049178463438253	0.0009363295880149813	0.10065543071161048	0.025280898876404494	0.046348314606741575	48.46535580524345	0.04649308460673422	0.0009363295880149813	0.10065543071161048	0.025280898876404494	0.046348314606741575	48.46535580524345	0.04649308460673422	4205388905	150	0.0009363295880149813	0.10065543071161048	0.025280898876404494	0.046348314606741575	48.46535580524345	0.04649308460673422	62	COMPLETE
63	0.10346441947565543	2020-04-06 14:02:02.055858	2020-04-06 14:06:02.857149	64	0.24728175357464555	400	35	0.026846359567409037	512	1.0023036489903243	0.0056179775280898875	0.10346441947565543	0.0299625468164794	0.052434456928838954	48.43586142322097	0.051382954707443876	0.0056179775280898875	0.10346441947565543	0.0299625468164794	0.052434456928838954	48.43586142322097	0.051382954707443876	1083866229	150	0.0056179775280898875	0.10346441947565543	0.0299625468164794	0.052434456928838954	48.43586142322097	0.051382954707443876	63	COMPLETE
64	0.08848314606741572	2020-04-06 14:06:02.899663	2020-04-06 14:17:27.788164	256	0.2691026601612831	200	43	0.008642353209893011	128	1.0208570936429646	0.0	0.08848314606741572	0.019662921348314606	0.03745318352059925	49.21676029962547	0.0426404834352474	0.0	0.08848314606741572	0.019662921348314606	0.03745318352059925	49.21676029962547	0.0426404834352474	2679712286	150	0.0	0.08848314606741572	0.019662921348314606	0.03745318352059925	49.21676029962547	0.0426404834352474	64	COMPLETE
65	0.8361423220973783	2020-04-06 14:17:27.829655	2020-04-06 15:06:01.970562	256	0.11372085638624237	250	60	0.0015205179893444587	256	0.14607271162988375	0.20786516853932585	0.8361423220973783	0.4967228464419476	0.6596441947565543	6.994850187265918	0.4018979006752296	0.20786516853932585	0.8361423220973783	0.4967228464419476	0.6596441947565543	6.994850187265918	0.4018979006752296	556608132	300	0.20786516853932585	0.8361423220973783	0.4967228464419476	0.6596441947565543	6.994850187265918	0.4018979006752296	65	COMPLETE
66	0.0898876404494382	2020-04-06 15:06:02.011659	2020-04-06 15:44:34.413540	256	0.3449930096617965	350	85	0.07024195131572641	128	1.0242935520342171	0.0	0.0898876404494382	0.02153558052434457	0.039794007490636704	49.45037453183521	0.042506953482570345	0.0	0.0898876404494382	0.02153558052434457	0.039794007490636704	49.45037453183521	0.042506953482570345	2298484304	150	0.0	0.0898876404494382	0.02153558052434457	0.039794007490636704	49.45037453183521	0.042506953482570345	66	COMPLETE
67	0.08661048689138577	2020-04-06 15:44:34.458934	2020-04-06 15:58:49.530270	256	0.24708344105013935	300	36	0.018485818551390667	128	1.00726735927618	0.0	0.08661048689138577	0.018726591760299626	0.03932584269662921	48.56413857677903	0.04296076298828102	0.0	0.08661048689138577	0.018726591760299626	0.03932584269662921	48.56413857677903	0.04296076298828102	398343234	150	0.0	0.08661048689138577	0.018726591760299626	0.03932584269662921	48.56413857677903	0.04296076298828102	67	COMPLETE
68	0.9250936329588015	2020-04-06 15:58:49.574393	2020-04-06 16:03:30.960465	64	0.2015333607163226	150	49	0.027652636172624822	512	0.08662586332794125	0.35674157303370785	0.9250936329588015	0.6811797752808989	0.8099250936329588	4.160112359550562	0.5465763599435657	0.35674157303370785	0.9250936329588015	0.6811797752808989	0.8099250936329588	4.160112359550562	0.5465763599435657	4109086248	250	0.35674157303370785	0.9250936329588015	0.6811797752808989	0.8099250936329588	4.160112359550562	0.5465763599435657	68	COMPLETE
69	0.920880149812734	2020-04-06 16:03:31.003177	2020-04-06 16:18:27.640652	64	0.48000903024447905	150	60	0.004704071993595728	256	0.08683906586261725	0.3450374531835206	0.920880149812734	0.6601123595505618	0.7954119850187266	4.175093632958801	0.5365667196212445	0.3450374531835206	0.920880149812734	0.6601123595505618	0.7954119850187266	4.175093632958801	0.5365667196212445	3746394543	300	0.3450374531835206	0.920880149812734	0.6601123595505618	0.7954119850187266	4.175093632958801	0.5365667196212445	69	COMPLETE
70	0.0847378277153558	2020-04-06 16:18:27.681928	2020-04-06 16:26:02.874287	256	0.21835233963254352	200	14	0.011938198088737553	128	1.022853750824468	0.0	0.0847378277153558	0.017790262172284643	0.03698501872659176	49.39559925093633	0.04171053869666305	0.0	0.0847378277153558	0.017790262172284643	0.03698501872659176	49.39559925093633	0.04171053869666305	3810113595	150	0.0	0.0847378277153558	0.017790262172284643	0.03698501872659176	49.39559925093633	0.04171053869666305	70	COMPLETE
71	0.09082397003745318	2020-04-06 16:26:02.922062	2020-04-06 16:42:33.778526	128	0.26685564846988585	500	64	0.04983301930032921	128	1.0272033179025357	0.0	0.09082397003745318	0.020131086142322098	0.03838951310861423	49.480805243445694	0.04244660870614537	0.0	0.09082397003745318	0.020131086142322098	0.03838951310861423	49.480805243445694	0.04244660870614537	145130773	150	0.0	0.09082397003745318	0.020131086142322098	0.03838951310861423	49.480805243445694	0.04244660870614537	71	COMPLETE
72	0.9180711610486891	2020-04-06 16:42:33.821132	2020-04-06 17:18:42.887311	128	0.24784530772541427	250	96	0.003954162877302518	512	0.09218197503242265	0.30243445692883897	0.9180711610486891	0.6282771535580525	0.7631086142322098	4.425093632958801	0.5017791506882924	0.30243445692883897	0.9180711610486891	0.6282771535580525	0.7631086142322098	4.425093632958801	0.5017791506882924	1987814033	350	0.30243445692883897	0.9180711610486891	0.6282771535580525	0.7631086142322098	4.425093632958801	0.5017791506882924	72	COMPLETE
